STATION CODE,LOCATIONS,STATE,Temp,PH,Conductivity,BOD,NI,Fec_col,Tot_col,DO
2798.0,"CREEKS AND SEA WATER - KHAREKURAN MURBE CREEK, KHAREKURAN, PALGHAR, THANE",MAHARASHTRA,28.6,7.9,36721.0,10.8,1.8,210.0,384.0,5.5
2799.0,"CREEKS AND SEA WATER - DANDI CREEK, DANDI, PALGHAR, THANE",MAHARASHTRA,28.8,7.8,38201.0,12.5,1.7,315.0,469.0,5.1
2800.0,"CREEKS AND SEA WATER - SARAWALI CREEK, SARAWALI, PALGHAR, THANE",MAHARASHTRA,28.2,7.7,7365.0,12.0,1.8,118.0,288.0,4.5
2801.0,"CREEKS AND SEA WATER - SAVTA CREEK, SAVTA, DAHANU, THANE",MAHARASHTRA,27.1,7.9,38911.0,10.4,1.8,306.0,575.0,5.2
2802.0,CREEKS AND SEA WATER - DAHANU CREEK AT DAHANU FORT,MAHARASHTRA,27.1,7.9,42558.0,11.1,2.4,293.0,561.0,5.4
2803.0,"CREEKS AND SEA WATER - PANVEL CREEK AT KOPRA BRIDGE, KOPRA, PANVEL, RAIGAD",MAHARASHTRA,27.1,7.4,5220.0,8.9,0.7,71.0,111.0,5.5
2804.0,CREEKS AND SEA WATER - KARAMBAVANE CREEK AT CHIPLUN.,MAHARASHTRA,23.1,7.5,3820.0,2.9,1.3,,60.0,6.9
2165.0,CREEKS AND SEA WATER - SEA WATER AT GATEWAY OF INDIA.,MAHARASHTRA,28.0,7.8,45770.0,9.0,2.3,510.0,914.0,5.2
2166.0,CREEKS AND SEA WATER - SEA WATER AT CHARNI ROAD CHOUPATHY.,MAHARASHTRA,27.9,7.8,40501.0,8.5,2.7,362.0,688.0,5.1
2167.0,CREEKS AND SEA WATER - SEA WATER AT WORLI SEA FACE.,MAHARASHTRA,28.2,7.7,41100.0,9.8,2.8,526.0,928.0,5.3
2169.0,CREEKS AND SEA WATER - SEA WATER AT VERSOVA.,MAHARASHTRA,26.0,7.8,46040.0,11.2,2.0,555.0,990.0,4.4
2805.0,"CREEKS AND SEA WATER - ARNALA SEA, ARNALA, VASAI, THANE",MAHARASHTRA,22.1,7.7,32375.0,7.5,2.1,376.0,669.0,5.6
2806.0,"CREEKS AND SEA WATER - UTTAN SEA, UTTAN, BHAYANDER, THANE",MAHARASHTRA,21.9,7.8,29952.0,6.9,2.1,337.0,579.0,5.5
2807.0,"CREEKS AND SEA WATER - NAVAPURA SEA, NAVAPUR, PALGHAR, THANE",MAHARASHTRA,28.1,7.7,36146.0,77.5,1.8,387.0,593.0,4.6
2808.0,CREEKS AND SEA WATER - SEA WATER AT NARIMAN POINT,MAHARASHTRA,27.8,7.9,45503.0,8.2,2.0,363.0,725.0,5.2
2809.0,"CREEKS AND SEA WATER - SEA WATER AT MALABAR HILL, WALKESHWAR, MUMBAI",MAHARASHTRA,27.9,7.9,42032.0,8.3,2.0,348.0,643.0,4.9
2810.0,"CREEKS AND SEA WATER - SEA WATER AT HAJI ALI, WORLI, MUMBAI",MAHARASHTRA,27.4,7.7,38416.0,10.6,2.5,536.0,948.0,4.5
2811.0,"CREEKS AND SEA WATER - SEA WATER AT SHIVAJI PARK, DADAR, MUMBAI",MAHARASHTRA,27.8,7.6,39860.0,9.6,2.7,403.0,704.0,4.7
2812.0,"CREEKS AND SEA WATER - SEA WATER AT JUHU BEACH, JUHUGAON, SANTACRUZ, MUMBAI",MAHARASHTRA,26.1,7.9,46259.0,10.0,2.1,616.0,1080.0,4.9
2813.0,"CREEKS AND SEA WATER - SEA WATER AT GANAPATHIPULE, RATNAGIRI.",MAHARASHTRA,22.6,7.6,49037.0,5.2,3.9,,80.0,6.0
2814.0,"CREEKS AND SEA WATER - SEA WATER AT BHAGWATI BUNDER, RATNAGIRI NEAR ULTRA TECH CEMENT JETTY AT MIRKARWADA.",MAHARASHTRA,23.6,7.7,50116.0,4.7,4.2,,90.0,6.1
2815.0,CREEKS AND SEA WATER - MADVI SEA  WATER  AT RATNAGIRI NEAR JODHALE MARUTI TEMPLE AT MADVIGAON.,MAHARASHTRA,23.7,7.8,49174.0,4.6,4.3,,110.0,6.1
2439.0,CREEKS AND SEA WATER - PURI,ODISHA,27.6,8.1,46485.0,1.3,1.1,619.0,1003.0,6.4
2440.0,CREEKS AND SEA WATER - PARADEEP,ODISHA,28.5,8.1,42816.0,1.2,0.9,50.0,149.0,6.3
2441.0,CREEKS AND SEA WATER - GOPALPUR,ODISHA,25.5,8.1,47057.0,1.9,0.9,55.0,139.0,5.9
2354.0,"CANAL - SAMARLA KOTA CANAL,KAKINADA,EAST GODAVARI",ANDHRA PRADESH,24.8,7.4,385.0,1.1,0.6,31.0,166.0,5.2
2355.0,"CANAL - TULJE BAGH CANAL, TEKRI DRAIN,KAKINADA,EAST GODAVARI,",ANDHRA PRADESH,23.6,7.7,8955.0,1.1,0.6,18.0,236.0,5.5
3051.0,"CANAL - BUDAMERU CANAL NR BDG AT NH-5, KEESARAPALLY,  KRISHNA, A.P.",ANDHRA PRADESH,26.0,7.5,1208.0,2.5,1.0,3.0,2250.0,3.5
2057.0,"CANAL - AGRA CANAL, MADANPUR KHADAR, DELHI",DELHI,,,,,,,,
2265.0,"CANAL - CANAL UP STREAM OF CUNCOLIM INDL.EST. CUNCOLIM,SALCETE (1 KM FROM M/S NICOMENT INDUSTRIES)",GOA,29.5,6.4,51.0,1.4,0.5,2437.0,4114.0,7.0
2266.0,"CANAL - CANAL DOWNSTREAM OF CUNCOLIM INDL.EST. CUNCOLIM,SALCETE (NEAR RAILWAY BRIDGE)",GOA,30.0,6.3,255.0,1.0,1.6,2851.0,5011.0,6.6
2268.0,CANAL - CUMBARJUA CANAL CORLIM(DISCHARGE POINT OF SYNGENTA LIMITED),GOA,29.7,6.8,244.0,2.4,0.1,5325.0,9575.0,5.4
1111.0,"CANAL - W.YAM. CANAL C-3 DELHI BRANCH AT R.D.245250,HARYANA",HARYANA,24.0,7.7,214.0,2.2,0.0,,,6.4
1112.0,"CANAL - W.YAM. CANAL C-4 BEFORE ENTER INTO DELHI BRANCH,R.D.282628 HARYANA",HARYANA,24.0,7.8,210.0,1.8,0.0,,,6.2
1115.0,CANAL - W.YAM. CANAL C-7 DELHI PARALLEL BRANCH AT KHUBRU FALL RD-145250,HARYANA,24.0,7.7,216.0,2.0,0.0,,,6.3
1116.0,CANAL - W.YAM. CANAL WC-4 DELHI PARALLEL BRANCH AT PANIPAT HARYANA,HARYANA,,8.3,270.0,2.1,0.0,,,7.2
1419.0,"CANAL - GURGAON CANAL, GC-1,(NEAR BADARPUR BORDER), HARYANA",HARYANA,32.0,7.7,107.0,38.0,1.2,,,1.4
3461.0,"CANAL - KANOLI CANAL AT ERANJIKKAL, KAZHEKODE",KERALA,26.8,7.5,22445.0,1.2,0.6,2511.0,3656.0,4.7
3467.0,"CANAL - UNTHITHODU AT ELOOR, ERNAKULAM",KERALA,27.8,6.3,1346.0,3.0,0.7,274.0,425.0,2.6
3469.0,"CANAL - PALAKKATTUTHAZHA-MTHODU AT PERUMBAVOOR, ERNAKULAM",KERALA,27.4,6.9,81.0,1.9,0.6,710.0,1087.0,3.7
2836.0,"CANAL - MORAMBAMARINE, DISTT. THOUBAL, MANIPUR",MANIPUR,,,,,,,,
2428.0,CANAL - JOBRA( ORIGIN OF TALAGANDA CNAL),ODISHA,29.0,7.9,195.0,1.4,0.8,33174.0,43038.0,7.5
2429.0,"CANAL - NAUBAZAR, CUTTACK CITY",ODISHA,28.4,7.6,328.0,8.7,3.6,118400.0,139600.0,5.6
2430.0,"CANAL - ATHARABANKI(WATER INTAKE POINT OF PPL, IFFCO & PPT)",ODISHA,28.5,7.4,672.0,4.4,1.1,93746.0,107746.0,3.8
2932.0,"CANAL - RIVER NARMADA MAIN CANAL (BEFORE ENTERING IN RAJASTHAN STATE), TEHSIL SANCHORE, JALORE, RAJASTHAN",RAJASTHAN,21.5,8.2,372.0,0.8,0.6,,5.0,7.6
2933.0,"CANAL - GANG CANAL AT KHAKKA HEAR NEAR HINDUMAL KOT, GANGANAGAR, RAJASTHAN",RAJASTHAN,25.2,7.4,241.0,1.5,0.6,8.0,177.0,5.8
2934.0,CANAL - MASITAWALA HEAD HANUMANGARH,RAJASTHAN,24.5,7.3,246.0,1.7,0.6,13.0,140.0,5.8
1729.0,"CANAL - NEAR PRAGATI VIDYABHAWAN, AGARTALA, TRIPURA",TRIPURA,27.7,8.9,384.0,31.0,7.3,650.0,783.0,1.0
2726.0,"CANAL - UPPER GANGA CANAL D/S HARIKIPAURI, HARIDWAR",UTTARAKHAND,19.3,7.7,,1.7,0.0,,86.0,8.2
2512.0,"CANAL - NOAI CANAL NORTH 24 PARGANAS, NEAR GANGA NAGAR MOTIBRIDGE",WEST BENGAL,27.3,7.7,1237.0,23.6,0.4,48784769.0,64777462.0,1.6
2513.0,"CANAL - KHARDA CANAL NORTH 24 PARGANAS, NEAR JAYSHREE CHEMICAL INDUSTRY",WEST BENGAL,27.3,7.3,849.0,43.1,0.5,153791808.0,237608667.0,1.2
3052.0,"DRAINS - GUNTATHIPPA DRAIN B/C WITH RYVES CANAL AT RAMAVARAPPADU,  KRISHNA, A.P.",ANDHRA PRADESH,26.6,7.3,2089.0,2.2,0.9,3.0,2313.0,3.7
3053.0,"DRAINS - TULIA BAGH DRAIN AT VEMULAVADA,  EAST GODAVARI, A.P.",ANDHRA PRADESH,24.0,7.6,3878.0,1.2,1.3,8.0,26.0,5.2
3054.0,"DRAINS - OUTLET OF ASH POND EFFLUENTS OF M/S.NTPC, RAMAGUNDAM,  KARIMNAGAR, A.P.",ANDHRA PRADESH,27.8,9.4,938.0,15.8,0.0,,,3.0
3055.0,"DRAINS - TREATED EFFLUENTS OF 339 MLD STP, AMBERPET, HYDERABAD BEFORE JOINING TO MUSI,  HYDERABAD, A.P.",ANDHRA PRADESH,28.3,7.6,1363.0,44.9,0.0,,,2.6
3056.0,"DRAINS - OUTLET OF STP, LANGARHOUSE LAKE,  RANGA REDDY, A.P.",ANDHRA PRADESH,28.3,7.4,1272.0,44.0,0.0,,,1.6
3057.0,"DRAINS - OUTLET OF STP, NAGOLE ON RIVER MUSI,  RANGA REDDY, A.P.",ANDHRA PRADESH,29.3,7.7,1211.0,35.3,0.0,,,2.1
3058.0,"DRAINS - OUTLET OF STP, KHAIRATABAD ON HUSSAINSAGAR LAKE, RANGA REDDY",ANDHRA PRADESH,28.7,7.7,957.0,13.7,0.0,,,3.2
3059.0,"DRAINS - OUTLET OF STP, SAFILGUDA LAKE, RANGA REDDY, A.P.",ANDHRA PRADESH,27.5,8.0,1669.0,39.1,0.0,,,1.7
3060.0,"DRAINS - OUTLET OF STP, DURGAM CHERUVU, RANGAREDDY, A.P.",ANDHRA PRADESH,28.7,7.8,1640.0,30.4,0.0,,,1.5
3061.0,"DRAINS - OUTLET OF STP, NALLACHERUVU ON MUSI,  RANGAREDDY, A.P.",ANDHRA PRADESH,28.3,7.7,1666.0,43.4,0.0,,,0.6
3062.0,"DRAINS - OUTLET OF STP, SAROOR NAGAR, RANGAREDDY, A.P.",ANDHRA PRADESH,28.3,7.8,1759.0,46.8,0.0,,,0.7
3063.0,"DRAINS - OUTLET OF STP ON RIVER GODAVARI AT MANCHERIAL,  ADILABAD, A.P.",ANDHRA PRADESH,27.8,7.6,2277.0,13.3,5.6,183.0,290.0,0.0
3064.0,"DRAINS - OUTLET OF 4MLD STP ON RIVER GODAVARI AT RAMAGUNDAM,  KARIMNAGAR, A.P.",ANDHRA PRADESH,27.8,7.8,1212.0,19.1,0.0,,,0.0
3065.0,"DRAINS - OUTLET OF 14MLD STP ON GODAVARI, RAMAGUNDAM,  KARIMNAGAR, A.P.",ANDHRA PRADESH,27.0,7.7,1127.0,26.1,0.0,,,0.0
3066.0,"DRAINS - OUTLET OF STP ON GODAVARI, BHADRACHALAM,  KHAMMAM, A.P.",ANDHRA PRADESH,21.4,7.5,1149.0,7.3,1.7,7.0,2213.0,2.6
3067.0,"DRAINS - OUTLET OF STP ON GODAVARI, RAJAHMUNDRY,  EAST GODAVARI, A.P.",ANDHRA PRADESH,25.8,7.6,357.0,1.0,1.3,60.0,911.0,5.3
2178.0,DRAINS - CHIKHALI NALLAH MEETS GODAVARI RIVER.,MAHARASHTRA,21.5,7.8,736.0,6.2,1.2,84.0,250.0,5.2
2782.0,"DRAINS - RABODI NALLAH, RABODI, THANE",MAHARASHTRA,30.3,7.3,2625.0,50.7,2.4,149.0,270.0,
2783.0,"DRAINS - COLOUR CHEMICAL NALLAH, VILLAGE- MAJIWADA, THANE",MAHARASHTRA,30.6,7.3,6250.0,28.0,3.0,198.0,362.0,
2784.0,"DRAINS - SANDOZ NALLAH, SANDOZBAUG, THANE",MAHARASHTRA,30.1,7.5,4665.0,61.4,2.0,118.0,221.0,3.2
2785.0,"DRAINS - BPT NAVAPUR (DISCHARGE FROM MIDC TARAPUR), NAVAPUR, PALGHAR, THANE",MAHARASHTRA,27.8,7.6,5561.0,370.1,2.2,473.0,866.0,0.7
2786.0,DRAINS - TARAPUR MIDC NALLA ( NEAR SUMP 1),MAHARASHTRA,27.8,7.5,2824.0,141.6,2.8,258.0,484.0,2.9
2787.0,"DRAINS - TARAPUR MIDC NALLA (NEAR SUMP 2), TARAPUR, PALGHAR, THANE",MAHARASHTRA,27.8,6.5,11129.0,214.9,2.3,294.0,552.0,2.7
2788.0,"DRAINS - TARAPUR MIDC NALLA (NEAR SUMP 3), MIDC TARAPUR, PALGHAR, THANE",MAHARASHTRA,27.8,6.0,36375.0,220.3,3.4,263.0,538.0,1.7
2789.0,"DRAINS - NALLA AT D/S ALKAI MANDIR, SOLAPUR, VILLAGE-ALKAI, TAL: MALSHIRAJ, DIST: SOLAPUR",MAHARASHTRA,31.9,8.1,1488.0,13.6,2.2,271.0,1543.0,2.8
2790.0,DRAINS - PIMPAL-PANERI NALLA  AT RATNAGIRI NEAR FINOLEX INDUSTRIES AT YAHGANIGAON.,MAHARASHTRA,22.3,6.5,1584.0,3.7,1.1,4.0,170.0,6.2
1291.0,"GOBINDSAGAR LAKE AT BILASPUR, H.P.",HIMACHAL PRADESH,13.0,8.2,193.0,0.3,0.5,85.0,389.0,9.1
1292.0,"PONGDAM LAKE AT PONG VILLAGE,H.P.",HIMACHAL PRADESH,21.2,8.4,196.0,0.7,0.4,,,7.7
1429.0,"RENUKA LAKE , 35 KM FROM PATNA SAHIB NORTH , H.P",HIMACHAL PRADESH,22.5,7.7,451.0,2.2,0.4,16.0,29.0,5.8
2649.0,RIWALSAR LAKE,HIMACHAL PRADESH,19.1,7.6,188.0,10.1,0.8,626.0,1216.0,4.5
2650.0,KHAZIAR LAKE,HIMACHAL PRADESH,15.1,7.4,177.0,20.8,0.5,,,6.6
1309.0,"DAL LAKE AT SRINAGAR, J&K",JAMMU & KASHMIR,13.7,7.7,182.0,2.0,0.9,,,7.3
3262.0,"DAL LAKE AT NIGEEN, WATER INTAKE PT OF POKHRIBAL WATER TREATMENT PLANT",JAMMU & KASHMIR,14.1,8.0,290.0,3.8,1.2,,,7.5
1382.0,"HARIKE LAKE D/S FROM CANAL, PUNJAB",PUNJAB,16.3,7.4,283.0,1.4,2.5,113.0,493.0,6.8
1364.0,"RAMGARH LAKE, U.P.",UTTAR PRADESH,20.8,8.1,646.0,5.2,2.1,914.0,1895.0,8.4
2499.0,"SAMARPUR JHEEL, RAEBARELI",UTTAR PRADESH,24.8,8.4,476.0,4.9,1.3,6758.0,8942.0,5.1
2500.0,"MAAHIL POND, URAI TEHSIL, JALAUN",UTTAR PRADESH,26.6,8.6,1908.0,30.0,0.0,8150.0,24400.0,2.3
2501.0,"LAXMI POND, JHANSI",UTTAR PRADESH,26.5,7.5,1173.0,45.9,0.0,8950.0,30400.0,2.5
1362.0,"NAINI LAKE AT NAINITAL (WATER INTAKE POINT), U.P.",UTTARAKHAND,14.5,7.8,468.0,1.5,0.0,,,7.6
3437.0,BHEEMTAL LAKE,UTTARAKHAND,15.2,7.7,205.0,1.3,0.0,,,7.9
1241.0,NARMADA AT MANDLA NEAR ROAD BDG,MADHYA PRADESH,23.91,7.42,349.09,2.35,0.53,4.0,61.91,7.38
44.0,NARMADA AT SETHANIGHAT,MADHYA PRADESH,25.75,7.97,456.27,1.73,1.47,3.25,236.82,7.86
1240.0,NARMADA AT NARSINGHPUR,MADHYA PRADESH,22.0,7.5,379.38,1.8,0.51,,127.0,7.48
1234.0,NARMADA AT HOSHANGABAD U S,MADHYA PRADESH,26.71,8.06,301.0,1.89,1.33,7.11,229.82,7.64
2123.0,NARMADA AT KORIGHAT HOSHANGABAD,MADHYA PRADESH,25.88,7.76,332.58,1.74,1.19,2.67,194.92,7.45
1235.0,NARMADA AT HOSHANGABAD D S,MADHYA PRADESH,24.0,8.14,293.0,1.91,1.43,3.83,237.1,8.02
2106.0,RIVER NARMADA AT NEMAWAR,MADHYA PRADESH,23.58,7.73,366.92,1.44,0.8,,,7.04
45.0,NARMADA AT MANDLESHWAR,MADHYA PRADESH,22.5,7.7,284.0,1.6,1.15,1.0,110.0,8.2
1239.0,NARMADA AT BADWANI,MADHYA PRADESH,25.25,7.7,314.0,1.65,0.74,1.0,195.0,8.25
1430.0,NARMADA AT D S OMKARESHWAR,MADHYA PRADESH,22.75,7.65,288.5,1.2,1.35,1.0,170.0,7.95
1431.0,NARMADA AT MAHESHWAR,MADHYA PRADESH,25.17,7.83,311.0,1.37,0.47,1.0,176.67,7.8
2099.0,"NARMADA LALPUR, JABALPUR",MADHYA PRADESH,22.73,7.33,363.27,1.76,0.91,0.0,29.55,7.33
2112.0,"RIVER NARMADA NEAR MORTAKKA BRIDGE, BADWAH",MADHYA PRADESH,24.4,7.27,312.0,1.07,0.3,1.0,116.67,7.97
2113.0,"RIVER NARMADA NEAR PUNASA DAM, PUNASA",MADHYA PRADESH,25.5,7.65,327.0,1.1,0.59,1.0,130.0,7.8
3322.0,"NARMADA AT MANDLA, NEAR SHAMSHANGHAT, JABALPUR",MADHYA PRADESH,24.63,7.38,353.13,1.54,0.44,4.0,83.88,7.33
3323.0,"NARMADA AT LALPUR, NEAR WATER SUPPLY INTAKE POINT, JABALPUR",MADHYA PRADESH,25.0,7.41,344.0,2.18,0.47,,37.0,7.48
3324.0,"NARMADA AT PANCHWATIGHAT, BEFORE MIXING WITH BAWANGANGA , JABALPUR",MADHYA PRADESH,24.29,7.5,440.0,1.91,0.63,,60.14,7.14
3325.0,"NARMADA AT SARSWATIGHAT, AFTER MIXING WITH BAWANGANGA, JABALPUR",MADHYA PRADESH,24.0,7.53,436.38,2.91,0.64,,58.75,7.21
7.0,NARMADA AT GARUDESHWAR,GUJARAT,26.67,8.21,356.58,2.03,0.48,169.33,247.25,7.47
1243.0,"NARMADA AT BHARUCH, ZADESHVAR",GUJARAT,29.67,8.32,443.89,1.49,0.37,1400.22,2364.44,7.7
1244.0,NARMADA AT PANETHA,GUJARAT,27.17,8.15,359.17,1.78,0.51,125.83,354.17,7.03
1245.0,NARMADA AT CHANDOD,GUJARAT,24.67,8.48,279.0,1.53,0.09,3.67,11.33,7.55
1981.0,"NARMADA AT ZANOR (NTPC), BHARUCH",GUJARAT,30.0,8.26,279.0,1.07,0.39,14.0,140.0,8.03
1236.0,CHOTA TAWA BEFORE CONFL. WITH RIVER NARMADA,MADHYA PRADESH,26.17,7.37,244.0,1.93,1.12,1.0,221.33,6.97
2100.0,"GOUR RIVER BHOGA DOOR, JABALPUR",MADHYA PRADESH,22.83,7.54,410.08,1.89,0.77,,107.08,7.43
2101.0,KATNI RIVER NEAR NAGAR NIGAM,MADHYA PRADESH,22.73,7.72,429.33,1.94,0.64,,87.73,7.46
2114.0,KUNDA AT KHARGONE,MADHYA PRADESH,23.0,7.7,946.0,4.2,7.25,1.0,920.0,6.4
3305.0,"BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,22.63,7.38,387.5,2.05,0.58,,46.13,7.26
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
1491.0,"BHAGIRATHI AT GANGOTRI, UTTAR PRADESH",UTTARAKHAND,5.2,8.5,126.0,,0.0,220.0,220.0,8.6
1484.0,"ALKANANDA B/C MANDAKINI AT RUDRA PRAYAG, UTTAR PRADESH",UTTARAKHAND,15.4,8.1,124.0,0.7,0.0,790.0,1700.0,8.7
1486.0,"ALKANANDA A/C MANDAKINI AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,16.0,8.1,183.0,1.4,0.0,78.0,230.0,8.6
1488.0,"BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG, U.P",UTTARAKHAND,17.1,8.2,170.0,1.2,0.0,40.0,140.0,9.0
1489.0,"ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,16.8,8.3,151.0,1.6,0.0,45.0,330.0,8.6
1060.0,"GANGA AT RISHIKESH U/S, U.P",UTTARAKHAND,16.8,7.9,,1.5,0.0,,32.0,8.6
2725.0,GANGA RIVER AFTER CONFLUENCE OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,20.0,7.9,,5.5,0.0,,1283.0,6.7
1061.0,"GANGA AT HARIDWAR D/S, U.P",UTTARAKHAND,19.0,7.8,,5.2,0.0,,1245.0,6.5
2727.0,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,15.0,8.1,,2.5,0.0,,235.0,7.9
1062.0,"GANGA AT GARHMUKTESHWAR, U.P",UTTAR PRADESH,21.9,7.4,273.0,2.9,1.0,767.0,1402.0,9.0
2488.0,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,,7.4,241.0,2.6,0.0,,,
2489.0,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,,7.4,243.0,2.5,0.0,,,
1145.0,"GANGA AT NARORA (BULANDSAHAR), U.P.",UTTAR PRADESH,,7.4,243.0,2.4,0.0,,,
2490.0,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,,7.5,257.0,2.4,0.0,,,
1063.0,"GANGA AT KANNAUJ U/S (RAJGHAT), U.P",UTTAR PRADESH,25.8,8.0,45.0,4.0,3.0,1210.0,4075.0,8.2
1066.0,"GANGA AT KANNAUJ D/S, U.P",UTTAR PRADESH,25.3,8.1,44.0,4.2,2.0,1569.0,4638.0,7.9
1146.0,"GANGA AT BITHOOR (KANPUR), U.P.",UTTAR PRADESH,25.6,8.1,41.0,3.2,2.0,1300.0,3792.0,8.5
1067.0,"GANGA AT KANPUR U/S (RANIGHAT), U.P",UTTAR PRADESH,25.6,8.1,37.0,3.4,2.0,1438.0,6992.0,8.3
1068.0,"GANGA AT KANPUR D/S (JAJMAU PUMPING STATION), U.P",UTTAR PRADESH,25.6,8.1,59.0,6.7,3.0,13292.0,70462.0,6.8
1147.0,"GANGA AT DALMAU (RAI BAREILLY), U.P.",UTTAR PRADESH,19.1,7.8,212.0,3.6,1.0,4645.0,7591.0,8.3
2498.0,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,19.1,7.8,208.0,3.4,1.0,4400.0,7355.0,8.4
1046.0,"GANGA AT ALLAHABAD (RASOOLABAD), U.P.",UTTAR PRADESH,24.7,8.2,367.0,3.6,2.0,5033.0,21417.0,8.5
2487.0,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,24.3,8.2,374.0,3.4,2.0,16100.0,22417.0,8.4
1049.0,"GANGA AT ALLAHABAD D/S (SANGAM), U.P.",UTTAR PRADESH,24.7,8.3,429.0,3.6,3.0,6475.0,24333.0,8.2
2485.0,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,26.2,7.9,362.0,2.6,2.0,1441.0,3542.0,8.8
2486.0,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,27.2,7.9,365.0,3.1,2.0,2808.0,4600.0,8.4
1070.0,"GANGA AT VARANASI U/S (ASSIGHAT), U.P",UTTAR PRADESH,23.2,8.2,291.0,3.0,0.0,5500.0,8833.0,8.4
1071.0,"GANGA AT VARANASI D/S (MALVIYA BRIDGE), U.P",UTTAR PRADESH,23.2,8.5,327.0,4.6,1.64,34500.0,49500.0,7.9
1073.0,"GANGA AT TRIGHAT (GHAZIPUR), U.P",UTTAR PRADESH,23.6,8.4,336.0,3.7,0.0,15167.0,22500.0,7.9
1074.0,"GANGA AT BUXAR,BIHAR",BIHAR,17.0,8.4,387.0,2.7,0.0,1913.0,5250.0,8.6
2551.0,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,26.5,8.0,391.0,2.7,0.0,4925.0,13143.0,7.9
1077.0,"GANGA AT KHURJI, PATNA U/S, BIHAR",BIHAR,24.9,8.1,341.0,2.6,0.0,2356.0,5378.0,8.0
2556.0,"GANGA AT INDRAPURI, DEHRI ON SONE",BIHAR,23.2,7.8,161.0,2.2,0.0,650.0,1733.0,8.0
2564.0,"GANGA  AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,25.7,8.1,304.0,2.5,0.0,1729.0,3929.0,8.3
2552.0,GANGA DARBHANGA GHAT AT PATNA,BIHAR,25.1,7.9,350.0,2.7,0.0,7378.0,19571.0,7.8
1079.0,"GANGA AT PATNA D/S (GANGA BRIDGE), BIHAR",BIHAR,25.2,7.8,357.0,2.8,0.0,5222.0,14143.0,7.9
2555.0,"GANGA AT PUNPUN, PATNA",BIHAR,25.7,7.9,444.0,4.0,0.0,1713.0,3463.0,7.7
2553.0,GANGA AT FATUHA,BIHAR,25.3,7.8,351.0,2.5,0.0,2300.0,6700.0,8.1
1817.0,GANGA AT MOKAMA (U/S),BIHAR,24.1,8.0,288.0,2.5,0.0,1410.0,3280.0,7.9
1815.0,GANGA AT MOKAMA (D/S),BIHAR,24.5,7.9,330.0,2.8,0.0,5000.0,14250.0,7.8
1818.0,GANGA AT MUNGER,BIHAR,26.1,7.9,286.0,2.5,0.0,1645.0,3455.0,7.6
2554.0,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,26.1,7.8,287.0,2.6,0.0,1418.0,3200.0,7.8
1819.0,GANGA AT BHAGALPUR,BIHAR,25.2,7.8,303.0,2.7,0.0,2673.0,6818.0,7.6
1816.0,GANGA AT KAHALGAON,BIHAR,25.3,8.0,263.0,2.7,0.0,3055.0,7909.0,7.8
3113.0,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,26.3,8.0,383.0,2.6,0.0,2750.0,9500.0,8.0
3114.0,GANGA RIVER NEAR DANAPUR (NEAR PIPAPUL),BIHAR,24.8,8.0,336.0,2.6,0.0,1889.0,6378.0,8.0
3115.0,GANGA RIVER AT BARH,BIHAR,25.2,8.0,285.0,2.4,0.0,1309.0,2927.0,7.9
3116.0,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,26.5,8.0,275.0,2.4,0.0,1191.0,2718.0,7.8
3117.0,GANGA AT U/S SULTANGANJ,BIHAR,26.0,7.9,287.0,2.5,0.0,1245.0,2555.0,7.8
